date,time,s-ip,cs-method,cs-uri-stem,cs-uri-query,s-port,cs-username,c-ip,cs(User-Agent),sc-status,sc-substatus,sc-win32-status
2017-07-01,13:29:55,10.0.0.2,GET,/help.html,-,80,-,17.160.40.209,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:15.0) Gecko/20120910144328 Firefox/15.0.2,200,0,0
2017-07-01,3:17:08,10.0.0.2,POST,/index.html,-,80,-,127.104.144.131,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:18.0) Gecko/20100101 Firefox/18.0,200,0,0
2017-07-01,11:44:44,10.0.0.1,POST,/login.html,-,80,-,31.14.41.123,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11",200,0,0
2017-07-01,23:42:37,10.0.0.2,GET,/login.html,-,80,-,38.74.107.169,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_7) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.790.0 Safari/535.1",200,0,0
2017-07-01,22:09:14,10.0.0.1,POST,/help.html,-,80,-,101.65.150.11,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.724.100 Safari/534.30",200,0,0
2017-07-01,0:17:31,10.0.0.2,GET,/index.html,-,80,-,37.168.253.215,"Mozilla/5.0 (X11; U; Linux x86_64; en-ca) AppleWebKit/531.2+ (KHTML, like Gecko) Version/5.0 Safari/531.2+",200,0,0
2017-07-01,20:45:01,10.0.0.2,GET,/index.html,-,80,-,210.13.37.33,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:16.0.1) Gecko/20121011 Firefox/21.0.1,200,0,0
2017-07-01,23:35:33,10.0.0.2,GET,/login.html,-,80,-,200.13.37.70,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_3) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41 Safari/535.1",200,0,0
2017-07-01,22:36:23,10.0.0.1,POST,/products.html,-,80,-,188.149.114.200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.861.0 Safari/535.2",200,0,0
2017-07-01,2:11:45,10.0.0.2,POST,/login.html,-,80,-,200.13.37.32,"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",200,0,0
2017-07-01,5:21:58,10.0.0.1,POST,/login.html,-,80,-,210.13.37.33,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; de) AppleWebKit/528.4+ (KHTML, like Gecko) Version/4.0dp1 Safari/526.11.2",200,0,0
2017-07-01,0:14:41,10.0.0.2,GET,/help.html,-,80,-,174.193.198.61,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-gb) AppleWebKit/528.10+ (KHTML, like Gecko) Version/4.0dp1 Safari/526.11.2",200,0,0
2017-07-01,8:36:11,10.0.0.1,GET,/index.html,-,80,-,89.125.22.76,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; it-it) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16",200,0,0
2017-07-01,2:06:47,10.0.0.2,POST,/help.html,-,80,-,15.26.174.42,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.90 Safari/537.36",200,0,0
2017-07-01,7:03:41,10.0.0.2,GET,/help.html,-,80,-,137.238.148.215,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.811.0 Safari/535.1",200,0,0
2017-07-01,17:27:55,10.0.0.1,GET,/index.html,-,80,-,162.136.40.43,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/535.22 (KHTML, like Gecko) Chrome/19.0.1047.0 Safari/535.22",200,0,0
2017-07-01,15:52:25,10.0.0.1,GET,/help.html,-,80,-,243.200.10.7,Mozilla/5.0 (Windows NT 6.2; Win64; x64;) Gecko/20100101 Firefox/20.0,200,0,0
2017-07-01,16:41:20,10.0.0.2,GET,/products.html,-,80,-,187.39.245.161,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.815.0 Safari/535.1",200,0,0
2017-07-01,10:18:39,10.0.0.2,GET,/help.html,-,80,-,210.13.37.33,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.6 Safari/537.11",200,0,0
2017-07-01,19:28:49,10.0.0.2,POST,/login.html,-,80,-,182.201.102.167,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; de-de) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",200,0,0
2017-07-01,20:03:28,10.0.0.2,GET,/login.html,-,80,-,133.63.28.160,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/12.0.702.0 Safari/534.24",200,0,0
2017-07-01,6:28:47,10.0.0.2,POST,/products.html,-,80,-,127.74.130.231,"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/533.17.8 (KHTML, like Gecko) Version/5.0.1 Safari/533.17.8",200,0,0
2017-07-01,13:45:59,10.0.0.1,POST,/products.html,-,80,-,45.142.136.120,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; el-gr) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16",200,0,0
2017-07-01,12:33:50,10.0.0.1,POST,/help.html,-,80,-,14.99.83.28,"Mozilla/5.0 (Windows; U; Windows NT 6.1; ja-JP) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4",200,0,0
2017-07-01,3:01:32,10.0.0.1,GET,/index.html,-,80,-,14.99.83.28,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3_1 like Mac OS X; zh-tw) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8G4 Safari/6533.18.5",200,0,0
2017-07-01,0:51:50,10.0.0.2,GET,/index.html,-,80,-,14.99.83.28,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11",200,0,0
2017-07-01,23:11:50,10.0.0.1,GET,/products.html,-,80,-,14.99.83.28,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.10 Chromium/15.0.874.120 Chrome/15.0.874.120 Safari/535.2",200,0,0
2017-07-01,22:51:47,10.0.0.2,GET,/products.html,-,80,-,17.96.92.239,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:15.0) Gecko/20120910144328 Firefox/15.0.2,200,0,0
2017-07-01,6:24:22,10.0.0.2,GET,/login.html,-,80,-,59.13.80.248,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",200,0,0
2017-07-01,0:02:53,10.0.0.2,GET,/help.html,-,80,-,40.199.240.114,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20130401 Firefox/31.0,200,0,0
2017-07-01,14:27:08,10.0.0.1,GET,/products.html,-,80,-,198.20.207.20,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:25.0) Gecko/20100101 Firefox/29.0,200,0,0
2017-07-01,15:10:15,10.0.0.1,GET,/index.html,-,80,-,200.13.37.101,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.43 Safari/534.24",200,0,0
2017-07-01,9:56:16,10.0.0.2,POST,/products.html,-,80,-,90.255.1.100,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.35 (KHTML, like Gecko) Ubuntu/10.10 Chromium/13.0.764.0 Chrome/13.0.764.0 Safari/534.35",200,0,0
2017-07-01,6:54:40,10.0.0.1,GET,/help.html,-,80,-,135.2.22.214,Mozilla/5.0 (X11; Linux i586; rv:31.0) Gecko/20100101 Firefox/31.0,200,0,0
2017-07-01,23:30:18,10.0.0.2,POST,/login.html,-,80,-,64.194.16.224,Googlebot/2.1 (+http://www.google.com/bot.html),200,0,0
2017-07-01,17:55:20,10.0.0.1,GET,/products.html,-,80,-,230.128.167.9,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1061.1 Safari/536.3",200,0,0
2017-07-01,4:10:11,10.0.0.2,POST,/products.html,-,80,-,47.21.169.124,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.26 Safari/537.11",200,0,0
2017-07-01,18:53:39,10.0.0.1,POST,/index.html,-,80,-,171.67.210.15,Mozilla/5.0 (Windows NT 6.1; rv:14.0) Gecko/20120405 Firefox/14.0a1,200,0,0
2017-07-01,23:36:41,10.0.0.2,GET,/products.html,-,80,-,28.58.28.93,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.20 Safari/535.1",200,0,0
2017-07-01,7:33:01,10.0.0.2,GET,/login.html,-,80,-,27.12.88.103,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.20 Safari/535.1",200,0,0
2017-07-01,20:40:06,10.0.0.2,POST,/products.html,-,80,-,161.28.147.191,Mozilla/5.0 (Windows NT 6.1; rv:6.0) Gecko/20100101 Firefox/19.0,200,0,0
2017-07-01,14:45:20,10.0.0.2,POST,/login.html,-,80,-,14.99.83.28,"Mozilla/5.0 (Windows NT 7.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.112 Safari/534.30",200,0,0
2017-07-01,2:23:14,10.0.0.1,GET,/index.html,-,80,-,75.71.67.60,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0 Safari/533.16",200,0,0
2017-07-01,9:09:18,10.0.0.2,POST,/products.html,-,80,-,11.217.168.228,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.792.0 Safari/535.1",200,0,0
2017-07-01,4:12:32,10.0.0.1,POST,/help.html,-,80,-,45.91.225.108,"Mozilla/5.0 (X11; CrOS i686 12.433.109) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.93 Safari/534.30",200,0,0
2017-07-01,12:15:20,10.0.0.1,GET,/help.html,-,80,-,62.105.100.202,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.700.3 Safari/534.24",200,0,0
2017-07-01,1:10:09,10.0.0.1,POST,/index.html,-,80,-,45.91.225.108,"Mozilla/5.0 (X11; CrOS i686 12.433.216) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.105 Safari/534.30",200,0,0
2017-07-01,10:54:36,10.0.0.1,POST,/index.html,-,80,-,34.67.23.112,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4",200,0,0
2017-07-01,17:49:39,10.0.0.1,POST,/products.html,-,80,-,254.161.46.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_4) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.112 Safari/534.30",200,0,0
2017-07-01,9:05:48,10.0.0.2,POST,/index.html,-,80,-,200.13.37.32,"Mozilla/5.0 (X11; CrOS i686 2268.111.0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11",200,0,0
2017-07-01,5:17:47,10.0.0.1,POST,/login.html,-,80,-,43.47.167.50,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.0 Safari/537.36",200,0,0
2017-07-01,16:56:37,10.0.0.1,GET,/products.html,-,80,-,56.13.239.2,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36",200,0,0
2017-07-01,7:28:49,10.0.0.2,POST,/help.html,-,80,-,210.13.37.33,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3 like Mac OS X; en-gb) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8F190 Safari/6533.18.5",200,0,0
2017-07-01,6:31:51,10.0.0.2,GET,/index.html,-,80,-,83.240.203.79,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41 Safari/535.1",200,0,0
2017-07-01,3:40:41,10.0.0.1,GET,/help.html,-,80,-,196.128.99.206,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en) AppleWebKit/526.9 (KHTML, like Gecko) Version/4.0dp1 Safari/526.8",200,0,0
2017-07-01,5:57:45,10.0.0.1,GET,/login.html,-,80,-,39.238.45.104,Mozilla/6.0 (Macintosh; I; Intel Mac OS X 11_7_9; de-LI; rv:1.9b4) Gecko/2012010317 Firefox/10.0a4,200,0,0
2017-07-01,5:50:32,10.0.0.2,GET,/products.html,-,80,-,200.13.37.144,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; en-au) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16",200,0,0
2017-07-01,20:16:29,10.0.0.2,POST,/index.html,-,80,-,108.114.121.142,"Mozilla/5.0 (Windows; U; Windows NT 5.0; en-en) AppleWebKit/533.16 (KHTML, like Gecko) Version/4.1 Safari/533.16",200,0,0
2017-07-01,0:39:56,10.0.0.1,POST,/login.html,-,80,-,71.186.100.212,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.11 (KHTML, like Gecko) Ubuntu/11.04 Chromium/17.0.963.56 Chrome/17.0.963.56 Safari/535.11",200,0,0
2017-07-01,14:40:02,10.0.0.1,GET,/help.html,-,80,-,220.15.98.88,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:6.0a2) Gecko/20110613 Firefox/6.0a2,200,0,0
2017-07-01,5:47:30,10.0.0.1,POST,/login.html,-,80,-,236.211.19.170,"Mozilla/5.0 (Windows NT 6.0) yi; AppleWebKit/345667.12221 (KHTML, like Gecko) Chrome/23.0.1271.26 Safari/453667.1221",200,0,0
2017-07-01,4:09:07,10.0.0.2,GET,/help.html,-,80,-,31.114.253.16,"Mozilla/5.0 (Windows; U; Windows NT 6.1; de-DE) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4",200,0,0
2017-07-01,7:03:22,10.0.0.1,POST,/login.html,-,80,-,214.222.214.88,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_2_1 like Mac OS X; ru-ru) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8C148 Safari/6533.18.5",200,0,0
2017-07-01,23:56:37,10.0.0.1,POST,/products.html,-,80,-,155.245.135.108,"Mozilla/5.0 (Windows; U; Windows NT 6.0; tr-TR) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5",200,0,0
2017-07-01,6:49:57,10.0.0.2,POST,/login.html,-,80,-,200.13.37.3,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1866.237 Safari/537.36",200,0,0
2017-07-01,7:26:10,10.0.0.1,GET,/help.html,-,80,-,60.182.227.154,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; ca-es) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16",200,0,0
2017-07-01,15:57:01,10.0.0.1,GET,/products.html,-,80,-,55.51.252.63,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.30 (KHTML, like Gecko) Ubuntu/10.04 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30",200,0,0
2017-07-01,2:21:02,10.0.0.2,POST,/index.html,-,80,-,90.255.1.100,"Mozilla/5.0 (Windows NT 5.2; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41 Safari/535.1",200,0,0
2017-07-01,2:01:40,10.0.0.2,POST,/login.html,-,80,-,90.255.1.100,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.814.0 Safari/535.1",200,0,0
2017-07-01,19:49:46,10.0.0.2,POST,/help.html,-,80,-,45.91.225.108,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; zh-cn) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5",200,0,0
2017-07-01,1:45:51,10.0.0.1,POST,/login.html,-,80,-,191.186.237.77,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.77 Safari/535.7ad-imcjapan-syosyaman-xkgi3lqg03!wgz",200,0,0
2017-07-01,15:50:46,10.0.0.2,POST,/help.html,-,80,-,244.213.26.241,"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4",200,0,0
2017-07-01,15:01:45,10.0.0.1,POST,/help.html,-,80,-,32.57.189.241,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.17 (KHTML, like Gecko) Chrome/10.0.649.0 Safari/534.17",200,0,0
2017-07-01,22:40:22,10.0.0.2,GET,/login.html,-,80,-,144.188.109.224,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_7; ja-jp) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",200,0,0
2017-07-01,9:58:05,10.0.0.1,GET,/help.html,-,80,-,90.255.1.100,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.19 (KHTML, like Gecko) Chrome/11.0.661.0 Safari/534.19",200,0,0
2017-07-01,3:20:27,10.0.0.2,POST,/index.html,-,80,-,36.51.187.6,"Mozilla/5.0 (Windows; U; Windows NT 5.1; ru-RU) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5",200,0,0
2017-07-01,3:31:04,10.0.0.2,GET,/help.html,-,80,-,210.13.37.33,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11",200,0,0
2017-07-01,21:27:22,10.0.0.1,POST,/login.html,-,80,-,45.91.225.108,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; zh-tw) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16",200,0,0
2017-07-01,8:06:01,10.0.0.2,GET,/products.html,-,80,-,183.245.4.219,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.864.0 Safari/535.2",200,0,0
2017-07-01,12:15:22,10.0.0.1,GET,/products.html,-,80,-,243.200.10.6,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.36 (KHTML, like Gecko) Chrome/13.0.766.0 Safari/534.36",200,0,0
2017-07-01,16:51:43,10.0.0.2,POST,/products.html,-,80,-,144.131.101.49,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.13 (KHTML, like Gecko) Chrome/24.0.1290.1 Safari/537.13",200,0,0
2017-07-01,9:50:11,10.0.0.1,POST,/index.html,-,80,-,129.106.231.192,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.20 Safari/535.1",200,0,0
2017-07-01,2:42:05,10.0.0.1,POST,/index.html,-,80,-,65.58.5.106,"Mozilla/5.0 (Windows; U; Windows NT 6.0; fr-FR) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5",200,0,0
2017-07-01,23:30:32,10.0.0.1,POST,/login.html,-,80,-,148.49.119.169,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.2 (KHTML, like Gecko) Chrome/22.0.1216.0 Safari/537.2",200,0,0
2017-07-01,11:46:28,10.0.0.2,POST,/help.html,-,80,-,145.59.143.240,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.17 (KHTML, like Gecko) Chrome/11.0.654.0 Safari/534.17",200,0,0
2017-07-01,22:36:08,10.0.0.2,GET,/login.html,-,80,-,95.201.144.59,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.19 (KHTML, like Gecko) Chrome/11.0.661.0 Safari/534.19",200,0,0
2017-07-01,4:53:28,10.0.0.1,GET,/index.html,-,80,-,210.13.37.33,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.30 (KHTML, like Gecko) Slackware/Chrome/12.0.742.100 Safari/534.30",200,0,0
2017-07-01,9:57:31,10.0.0.2,POST,/index.html,-,80,-,41.171.44.201,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.792.0 Safari/535.1",200,0,0
2017-07-01,8:09:53,10.0.0.1,GET,/index.html,-,80,-,200.13.37.135,Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:16.0.1) Gecko/20121011 Firefox/21.0.1,200,0,0
2017-07-01,15:00:26,10.0.0.1,POST,/help.html,-,80,-,75.161.224.236,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.91 Chromium/12.0.742.91 Safari/534.30",200,0,0
2017-07-01,4:03:28,10.0.0.1,POST,/login.html,-,80,-,68.65.107.78,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.23 (KHTML, like Gecko) Chrome/11.0.686.3 Safari/534.23",200,0,0
2017-07-01,12:38:38,10.0.0.1,POST,/help.html,-,80,-,25.34.207.109,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.14 Safari/534.24",200,0,0
2017-07-01,20:07:21,10.0.0.1,GET,/index.html,-,80,-,218.40.61.41,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:21.0) Gecko/20100101 Firefox/21.0,200,0,0
2017-07-01,18:16:52,10.0.0.2,POST,/index.html,-,80,-,89.132.8.180,Mozilla/5.0 (Windows NT 6.2; rv:9.0.1) Gecko/20100101 Firefox/9.0.1,200,0,0
2017-07-01,4:37:13,10.0.0.2,POST,/products.html,-,80,-,90.2.12.109,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36",200,0,0
2017-07-01,23:37:59,10.0.0.2,GET,/index.html,-,80,-,143.146.79.116,"Mozilla/5.0 (Windows; U; Windows NT 5.0; en-en) AppleWebKit/533.16 (KHTML, like Gecko) Version/4.1 Safari/533.16",200,0,0
2017-07-01,13:17:03,10.0.0.1,GET,/index.html,-,80,-,45.91.225.108,Mozilla/5.0 (Windows NT 6.1; rv:21.0) Gecko/20130328 Firefox/21.0,200,0,0
2017-07-01,10:29:46,10.0.0.2,GET,/products.html,-,80,-,198.205.130.199,"Mozilla/5.0 (X11; U; Linux armv7l; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.204 Safari/534.16",200,0,0
2017-07-01,23:30:48,10.0.0.2,GET,/products.html,-,80,-,200.13.37.173,"Mozilla/5.0 (Windows; U; Windows NT 5.1; ja-JP) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4",200,0,0
2017-07-01,9:09:12,10.0.0.1,POST,/index.html,-,80,-,147.121.249.129,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.18 (KHTML, like Gecko) Chrome/11.0.661.0 Safari/534.18",200,0,0
2017-07-01,18:26:56,10.0.0.2,POST,/index.html,-,80,-,210.13.37.33,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.12 Safari/535.11",200,0,0
2017-07-01,6:57:25,10.0.0.1,GET,/login.html,-,80,-,210.13.37.33,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.220 Safari/535.1",200,0,0
2017-07-01,12:10:15,10.0.0.2,GET,/index.html,-,80,-,210.13.37.33,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; en-US) AppleWebKit/534.20 (KHTML, like Gecko) Chrome/11.0.672.2 Safari/534.20",200,0,0
2017-07-01,2:07:07,10.0.0.1,POST,/login.html,-,80,-,124.9.60.182,"Mozilla/5.0 (X11; CrOS i686 1193.158.0) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.75 Safari/535.7",200,0,0
2017-07-01,2:04:51,10.0.0.2,POST,/index.html,-,80,-,222.229.221.50,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:15.0) Gecko/20120910144328 Firefox/15.0.2,200,0,0
2017-07-01,15:26:13,10.0.0.1,POST,/help.html,-,80,-,247.59.46.230,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.151 Safari/535.19",200,0,0
2017-07-01,10:37:40,10.0.0.2,GET,/index.html,-,80,-,73.41.30.230,Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:15.0) Gecko/20121011 Firefox/15.0.1,200,0,0
2017-07-01,9:15:44,10.0.0.1,GET,/login.html,-,80,-,16.165.71.229,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.8 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.8",200,0,0
2017-07-01,0:53:53,10.0.0.1,GET,/products.html,-,80,-,23.44.77.109,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.699.0 Safari/534.24",200,0,0
2017-07-01,17:45:30,10.0.0.1,GET,/help.html,-,80,-,223.22.18.10,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.45 Safari/535.19",200,0,0
2017-07-01,3:58:44,10.0.0.2,GET,/index.html,-,80,-,30.35.143.2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.834.0 Safari/535.1",200,0,0
2017-07-01,18:35:40,10.0.0.2,POST,/products.html,-,80,-,57.17.213.182,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.77 Safari/535.7ad-imcjapan-syosyaman-xkgi3lqg03!wgz",200,0,0
2017-07-01,4:00:15,10.0.0.2,GET,/login.html,-,80,-,210.13.37.33,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.813.0 Safari/535.1",200,0,0
2017-07-01,9:41:36,10.0.0.2,POST,/help.html,-,80,-,129.167.154.219,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:24.0) Gecko/20100101 Firefox/24.0,200,0,0
2017-07-01,18:42:56,10.0.0.2,GET,/index.html,-,80,-,239.71.45.172,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1468.0 Safari/537.36",200,0,0
